start_ip,end_ip,asn,name,domain
14.4.0.0,14.7.255.255,AS17858,LG POWERCOMM,lguplus.co.kr
14.8.0.0,14.13.255.255,AS2516,KDDI CORPORATION,kddi.com
14.14.0.0,14.14.95.255,AS131927,TV Matsumoto Cablevision,tvm.ne.jp
14.14.96.0,14.14.111.255,AS23624,"Chukai Television Co,.Ltd.",chukai.ne.jp
14.14.128.0,14.14.159.255,AS131933,"TAMA Television Co., Ltd",ttv.co.jp
14.14.160.0,14.15.47.255,AS131959,YOU Communications Corporation,netyou.jp
14.15.64.0,14.15.71.255,AS24279,"SENDAI CATV CO.,LTD.",cat-v.jp
14.15.96.0,14.15.127.255,AS151387,OMURA CABLE TELEVISION K.K.,omura-catv.com
14.16.0.0,14.18.31.255,AS4134,CHINANET-BACKBONE,chinatelecom.com.cn
14.18.32.0,14.18.63.255,AS135089,China Telecom,ct1000.com
14.18.64.0,14.18.127.255,AS58466,CHINANET Guangdong province network,chinatelecom.cn
14.18.128.0,14.22.19.255,AS4134,CHINANET-BACKBONE,chinatelecom.com.cn
14.22.20.0,14.22.23.255,AS135089,China Telecom,ct1000.com
14.22.24.0,14.22.69.255,AS4134,CHINANET-BACKBONE,chinatelecom.com.cn
14.22.70.0,14.22.89.255,AS135089,China Telecom,ct1000.com
14.22.90.0,14.22.94.255,AS4134,CHINANET-BACKBONE,chinatelecom.com.cn
14.22.95.0,14.22.107.255,AS135089,China Telecom,ct1000.com
14.22.108.0,14.22.108.255,AS4134,CHINANET-BACKBONE,chinatelecom.com.cn
14.22.109.0,14.22.117.255,AS135089,China Telecom,ct1000.com
14.22.118.0,14.22.123.255,AS58466,CHINANET Guangdong province network,chinatelecom.cn
14.22.124.0,14.22.127.255,AS135089,China Telecom,ct1000.com
14.22.128.0,14.31.255.255,AS4134,CHINANET-BACKBONE,chinatelecom.com.cn
14.32.0.0,14.32.21.255,AS4766,Korea Telecom,kt.com
14.32.22.0,14.32.22.255,AS9696,Oscar Enterprise,chollian.net
14.32.23.0,14.32.45.255,AS4766,Korea Telecom,kt.com
14.32.46.0,14.32.46.255,AS9696,Oscar Enterprise,chollian.net
14.32.47.0,14.32.58.255,AS4766,Korea Telecom,kt.com
14.32.59.0,14.32.59.255,AS9696,Oscar Enterprise,chollian.net
14.32.60.0,14.32.83.255,AS4766,Korea Telecom,kt.com
14.32.84.0,14.32.84.255,AS9696,Oscar Enterprise,chollian.net
14.32.85.0,14.32.88.255,AS4766,Korea Telecom,kt.com
14.32.89.0,14.32.89.255,AS9696,Oscar Enterprise,chollian.net
14.32.90.0,14.34.7.255,AS4766,Korea Telecom,kt.com
14.34.8.0,14.34.8.255,AS9578,Cheiljedang.Co.Inc.,cheiljedang.co.kr
14.34.9.0,14.34.10.255,AS4766,Korea Telecom,kt.com
14.34.11.0,14.34.12.255,AS9578,Cheiljedang.Co.Inc.,cheiljedang.co.kr
14.34.13.0,14.34.155.255,AS4766,Korea Telecom,kt.com
14.34.156.0,14.34.156.255,AS38697,Hankyong National Univercity,hankyong.ac.kr
14.34.157.0,14.35.27.255,AS4766,Korea Telecom,kt.com
14.35.28.0,14.35.28.255,AS131862,"Nonghyup Property and Casualty Insurance Co.,Ltd",nonghyup.com
14.35.29.0,14.35.181.255,AS4766,Korea Telecom,kt.com
14.35.182.0,14.35.182.255,AS45404,"SHINHAN LIFE INSURANCE CO.,LTD.",shinhanlife.co.kr
14.35.183.0,14.35.191.255,AS4766,Korea Telecom,kt.com
14.35.192.0,14.35.199.255,AS46009,YABESK,yabesk.co.kr
14.35.200.0,14.36.31.255,AS4766,Korea Telecom,kt.com
14.36.32.0,14.36.32.255,AS9530,"SHINSEGAE I C Co., Ltd.",shinsegae.com
14.36.33.0,14.36.207.255,AS4766,Korea Telecom,kt.com
14.36.208.0,14.36.210.255,AS23554,Shinhan Bank,shinhan.com
14.36.211.0,14.36.211.255,AS4766,Korea Telecom,kt.com
14.36.212.0,14.36.212.255,AS18032,SHINHAN DS,shinhan.com
14.36.213.0,14.38.103.255,AS4766,Korea Telecom,kt.com
14.38.104.0,14.38.104.255,AS38697,Hankyong National Univercity,hankyong.ac.kr
14.38.105.0,14.39.212.255,AS4766,Korea Telecom,kt.com
14.39.213.0,14.39.213.255,AS9967,kbcard,kbfg.com
14.39.214.0,14.39.214.255,AS4766,Korea Telecom,kt.com
14.39.215.0,14.39.215.255,AS38124,"iM DS Co.,Ltd.",imlifeins.co.kr
14.39.216.0,14.41.1.255,AS4766,Korea Telecom,kt.com
14.41.2.0,14.41.2.255,AS55615,DOUZONEBIZON,douzone.com
14.41.3.0,14.41.54.255,AS4766,Korea Telecom,kt.com
14.41.55.0,14.41.55.255,AS55615,DOUZONEBIZON,douzone.com
14.41.56.0,14.41.57.255,AS4766,Korea Telecom,kt.com
14.41.58.0,14.41.58.255,AS55615,DOUZONEBIZON,douzone.com
14.41.59.0,14.41.59.255,AS4766,Korea Telecom,kt.com
14.41.60.0,14.41.60.255,AS55615,DOUZONEBIZON,douzone.com
14.41.61.0,14.44.111.255,AS4766,Korea Telecom,kt.com
14.44.112.0,14.44.127.255,AS9708,Pukyong National University,pknu.ac.kr
14.44.128.0,14.47.118.255,AS4766,Korea Telecom,kt.com
14.47.119.0,14.47.120.255,AS9684,HANWHA Corp. Information Service div.,hanwha.com
14.47.121.0,14.49.21.255,AS4766,Korea Telecom,kt.com
14.49.22.0,14.49.22.255,AS4040,Korea Telecom,kt.com
14.49.23.0,14.49.191.255,AS4766,Korea Telecom,kt.com
14.49.192.0,14.49.192.255,AS38674,NLCS Jeju,nlcsjeju.kr
14.49.193.0,14.52.30.255,AS4766,Korea Telecom,kt.com
14.52.31.0,14.52.31.255,AS45407,DONGWON,dongwon.com
14.52.32.0,14.52.46.255,AS4766,Korea Telecom,kt.com
14.52.47.0,14.52.47.255,AS9638,National Agricultural Cooperative federation,nonghyup.com
14.52.48.0,14.52.135.255,AS4766,Korea Telecom,kt.com
14.52.136.0,14.52.136.255,AS9638,National Agricultural Cooperative federation,nonghyup.com
14.52.137.0,14.52.206.255,AS4766,Korea Telecom,kt.com
14.52.207.0,14.52.207.255,AS9638,National Agricultural Cooperative federation,nonghyup.com
14.52.208.0,14.53.177.255,AS4766,Korea Telecom,kt.com
14.53.178.0,14.53.179.255,AS38417,Gyeonggi Province Gapyeong office of Education,korea.kr
14.53.180.0,14.56.151.255,AS4766,Korea Telecom,kt.com
14.56.152.0,14.56.153.255,AS4790,Chosun ilbo Inc.,chosun.com
14.56.154.0,14.63.20.255,AS4766,Korea Telecom,kt.com
14.63.21.0,14.63.21.255,AS3976,I.Net Technologies Inc.,nuri.net
14.63.22.0,14.95.255.255,AS4766,Korea Telecom,kt.com
14.96.1.0,14.96.1.255,AS17762,Tata Teleservices Maharashtra Ltd,tataindicom.com
14.96.8.0,14.96.15.255,AS45820,Tata Teleservices ISP AS,tatatelebusiness.com
14.96.24.0,14.96.25.255,AS137076,TTSL-ISP DIVISION,tatatel.co.in
14.96.30.0,14.96.31.255,AS137076,TTSL-ISP DIVISION,tatatel.co.in
14.96.40.0,14.96.41.255,AS137076,TTSL-ISP DIVISION,tatatel.co.in
14.96.44.0,14.96.45.255,AS137076,TTSL-ISP DIVISION,tatatel.co.in
14.96.80.0,14.96.111.255,AS134540,Tata Teleservices (Maharashtra) Ltd,tatateleservices.com
14.97.0.0,14.97.19.255,AS45820,Tata Teleservices ISP AS,tatatelebusiness.com
14.97.20.0,14.97.20.255,AS55740,TTSL-ISP DIVISION,tatateleservices.com
14.97.21.0,14.97.47.255,AS45820,Tata Teleservices ISP AS,tatatelebusiness.com
14.97.48.0,14.97.48.255,AS55740,TTSL-ISP DIVISION,tatateleservices.com
14.97.49.0,14.98.254.255,AS45820,Tata Teleservices ISP AS,tatatelebusiness.com
14.99.0.0,14.99.49.255,AS45820,Tata Teleservices ISP AS,tatatelebusiness.com
14.99.52.0,14.99.255.255,AS45820,Tata Teleservices ISP AS,tatatelebusiness.com
14.100.0.0,14.100.127.255,AS9506,Singtel Fibre Broadband,magix.com.sg
14.100.128.0,14.100.255.255,AS45143,SINGTEL MOBILE INTERNET SERVICE PROVIDER Singapore,singtel.com
14.101.0.0,14.101.255.255,AS2516,KDDI CORPORATION,kddi.com
14.102.0.0,14.102.2.255,AS18002,AS Number for Interdomain Routing,worldphone.in
14.102.3.0,14.102.3.255,AS133594,World Phone Infrastructure services private ltd,worldphone.in
14.102.4.0,14.102.7.255,AS43700,UAB Consilium Optimum,fastlink.lt
14.102.8.0,14.102.8.255,AS54339,NB NETWORKS GROUP LLC,nbnetworks.group
14.102.9.0,14.102.11.255,AS834,IPXO LLC,ipxo.com
14.102.12.0,14.102.12.255,AS133594,World Phone Infrastructure services private ltd,worldphone.in
14.102.13.0,14.102.15.255,AS18002,AS Number for Interdomain Routing,worldphone.in
14.102.16.0,14.102.19.255,AS6762,TELECOM ITALIA SPARKLE S.p.A.,ti-sparkle.it
14.102.22.0,14.102.27.255,AS18002,AS Number for Interdomain Routing,worldphone.in
14.102.32.0,14.102.38.255,AS18002,AS Number for Interdomain Routing,worldphone.in
14.102.40.0,14.102.41.255,AS18002,AS Number for Interdomain Routing,worldphone.in
14.102.42.0,14.102.42.255,AS135873,Jmd Internet And Services Pvt Ltd,irinn.in
14.102.43.0,14.102.43.255,AS133594,World Phone Infrastructure services private ltd,worldphone.in
14.102.44.0,14.102.45.255,AS18002,AS Number for Interdomain Routing,worldphone.in
14.102.48.0,14.102.48.255,AS18002,AS Number for Interdomain Routing,worldphone.in
14.102.50.0,14.102.50.255,AS18002,AS Number for Interdomain Routing,worldphone.in
14.102.56.0,14.102.56.255,AS18002,AS Number for Interdomain Routing,worldphone.in
14.102.57.0,14.102.57.255,AS133594,World Phone Infrastructure services private ltd,worldphone.in
14.102.59.0,14.102.59.255,AS135873,Jmd Internet And Services Pvt Ltd,irinn.in
14.102.64.0,14.102.65.255,AS18002,AS Number for Interdomain Routing,worldphone.in
14.102.66.0,14.102.66.255,AS133594,World Phone Infrastructure services private ltd,worldphone.in
14.102.67.0,14.102.77.255,AS18002,AS Number for Interdomain Routing,worldphone.in
14.102.78.0,14.102.78.255,AS133594,World Phone Infrastructure services private ltd,worldphone.in
14.102.80.0,14.102.82.255,AS18002,AS Number for Interdomain Routing,worldphone.in
14.102.88.0,14.102.88.255,AS18002,AS Number for Interdomain Routing,worldphone.in
14.102.90.0,14.102.90.255,AS8881,1&1 Versatel Deutschland GmbH,1und1.net
14.102.91.0,14.102.93.255,AS18002,AS Number for Interdomain Routing,worldphone.in
14.102.95.0,14.102.97.255,AS18002,AS Number for Interdomain Routing,worldphone.in
14.102.100.0,14.102.101.255,AS18002,AS Number for Interdomain Routing,worldphone.in
14.102.103.0,14.102.122.255,AS18002,AS Number for Interdomain Routing,worldphone.in
14.102.123.0,14.102.123.255,AS133594,World Phone Infrastructure services private ltd,worldphone.in
14.102.125.0,14.102.127.255,AS18002,AS Number for Interdomain Routing,worldphone.in
14.102.132.0,14.102.135.255,AS17534,"NSK Co.,Ltd.",nsk-kk.com
14.102.136.0,14.102.143.255,AS7600,Escape.net,esc.net.au
14.102.144.0,14.102.151.255,AS45352,IP ServerOne Solutions Sdn Bhd,ipserverone.com
14.102.152.0,14.102.155.255,AS55653,"Skyline Semesta, PT",skyline.net.id
14.102.156.0,14.102.159.255,AS55786,1065-A Zhaojiabang Road,mobiusws.com
14.102.160.0,14.102.163.255,AS17625,BlazeNet's Network,blazenet.biz
14.102.168.0,14.102.171.255,AS135025,"Nexlogic Telecommunications Network, Inc.",nexlogic.ph
14.102.172.0,14.102.175.255,AS54578,FiberComm LC,fibercomm.net
14.102.184.0,14.102.187.255,AS64033,GDS-HK,gds-services.com
14.102.188.0,14.102.188.255,AS134316,IAXN Telecom Pvt. Ltd.,iaxntelecom.com
14.102.189.0,14.102.189.255,AS137120,Nas Internet Services Private Limited,nasinternet.com
14.102.190.0,14.102.191.255,AS134316,IAXN Telecom Pvt. Ltd.,iaxntelecom.com
14.102.224.0,14.102.225.255,AS212609,"Karolio IT paslaugos, UAB",simoresta.lt
14.102.226.0,14.102.227.255,AS21769,Colocation America Corporation,colocationamerica.com
14.102.228.0,14.102.229.255,AS209242,"Cloudflare London, LLC",cloudflare.com
14.102.230.0,14.102.230.255,AS23470,ReliableSite.Net LLC,reliablesite.net
14.102.231.0,14.102.231.255,AS21769,Colocation America Corporation,colocationamerica.com
14.102.232.0,14.102.232.255,AS6079,RCN,astound.com
14.102.233.0,14.102.233.255,AS396998,"Path Network, Inc.",path.net
14.102.234.0,14.102.234.255,AS212238,Datacamp Limited,datacamp.co.uk
14.102.235.0,14.102.235.255,AS19437,SECURED SERVERS LLC,securedservers.com
14.102.236.0,14.102.236.255,AS211091,I P House Limited,ip-house.co.uk
14.102.237.0,14.102.239.255,AS142036,Hosteons Pte. Ltd.,hosteons.com
14.103.0.0,14.103.7.255,AS137718,"Beijing Volcano Engine Technology Co., Ltd.",bytedance.com
14.103.8.0,14.103.55.255,AS4811,China Telecom (Group),chinatelecom.com.cn
14.103.56.0,14.103.57.255,AS137718,"Beijing Volcano Engine Technology Co., Ltd.",bytedance.com
14.103.58.0,14.103.255.255,AS4811,China Telecom (Group),chinatelecom.com.cn
14.104.0.0,14.107.159.255,AS4134,CHINANET-BACKBONE,chinatelecom.com.cn
14.107.160.0,14.107.163.255,AS141739,China Telecom,ct1000.com
14.107.164.0,14.107.171.255,AS4134,CHINANET-BACKBONE,chinatelecom.com.cn
14.107.172.0,14.107.183.255,AS141739,China Telecom,ct1000.com
14.107.184.0,14.116.191.255,AS4134,CHINANET-BACKBONE,chinatelecom.com.cn
14.116.192.0,14.116.207.255,AS58466,CHINANET Guangdong province network,chinatelecom.cn
14.116.208.0,14.116.208.255,AS135089,China Telecom,ct1000.com
14.116.209.0,14.116.223.255,AS58466,CHINANET Guangdong province network,chinatelecom.cn
14.116.224.0,14.116.249.255,AS4134,CHINANET-BACKBONE,chinatelecom.com.cn
14.116.250.0,14.116.252.255,AS58466,CHINANET Guangdong province network,chinatelecom.cn
14.116.253.0,14.116.253.255,AS135089,China Telecom,ct1000.com
14.116.254.0,14.116.255.255,AS58466,CHINANET Guangdong province network,chinatelecom.cn
14.117.0.0,14.127.255.255,AS4134,CHINANET-BACKBONE,chinatelecom.com.cn
14.128.0.0,14.128.1.255,AS54994,Meteverse Limited.,meteversecloud.com
14.128.4.0,14.128.4.255,AS55759,195 Lambton Quay,mfat.govt.nz
14.128.6.0,14.128.7.255,AS55759,195 Lambton Quay,mfat.govt.nz
14.128.8.0,14.128.8.255,AS142565,Bangmod Cloud Pte. Ltd.,bangmod.cloud
14.128.9.0,14.128.11.255,AS45413,ServeNET Solution Limited Partnership,servenet.co.th
14.128.12.0,14.128.15.255,AS136246,Tomattos Technologies Ltd.,tomattos.com
14.128.16.0,14.128.31.255,AS15830,Equinix (EMEA) Acquisition Enterprises B.V.,equinix.com
14.128.32.0,14.128.55.255,AS152194,CTG Server Limited,ctgserver.net
14.128.56.0,14.128.56.255,AS64050,BGP Network Limited,bgp.net
14.128.57.0,14.128.60.255,AS152194,CTG Server Limited,ctgserver.net
14.128.61.0,14.128.62.255,AS64050,BGP Network Limited,bgp.net
14.128.63.0,14.128.63.255,AS152194,CTG Server Limited,ctgserver.net
14.128.64.0,14.128.127.255,AS10013,"FreeBit Co.,Ltd.",freebit.com
14.128.128.0,14.128.163.255,AS4766,Korea Telecom,kt.com
14.129.0.0,14.129.0.255,AS45996,DAOU TECHNOLOGY,daou.co.kr
14.129.1.0,14.129.14.255,AS46003,CONNECTWAVE,connectwave.co.kr
14.129.15.0,14.129.15.255,AS9286,KINX,kinx.net
14.129.16.0,14.129.17.255,AS46003,CONNECTWAVE,connectwave.co.kr
14.129.18.0,14.129.18.255,AS9286,KINX,kinx.net
14.129.19.0,14.129.30.255,AS46003,CONNECTWAVE,connectwave.co.kr
14.129.31.0,14.129.31.255,AS9286,KINX,kinx.net
14.129.32.0,14.129.46.255,AS46003,CONNECTWAVE,connectwave.co.kr
14.129.47.0,14.129.51.255,AS9286,KINX,kinx.net
14.129.52.0,14.129.62.255,AS46003,CONNECTWAVE,connectwave.co.kr
14.129.63.0,14.129.63.255,AS9286,KINX,kinx.net
14.129.64.0,14.129.78.255,AS46003,CONNECTWAVE,connectwave.co.kr
14.129.79.0,14.129.79.255,AS9286,KINX,kinx.net
14.129.80.0,14.129.94.255,AS46003,CONNECTWAVE,connectwave.co.kr
14.129.95.0,14.129.95.255,AS9286,KINX,kinx.net
14.129.96.0,14.129.110.255,AS46003,CONNECTWAVE,connectwave.co.kr
14.129.111.0,14.129.120.255,AS9286,KINX,kinx.net
14.129.121.0,14.129.139.255,AS46003,CONNECTWAVE,connectwave.co.kr
14.129.140.0,14.129.140.255,AS9286,KINX,kinx.net
14.129.141.0,14.129.165.255,AS46003,CONNECTWAVE,connectwave.co.kr
14.129.166.0,14.129.169.255,AS9286,KINX,kinx.net
14.129.170.0,14.129.199.255,AS46003,CONNECTWAVE,connectwave.co.kr
14.129.200.0,14.129.200.255,AS9286,KINX,kinx.net
14.129.201.0,14.129.211.255,AS46003,CONNECTWAVE,connectwave.co.kr
14.129.212.0,14.129.214.255,AS9286,KINX,kinx.net
14.129.215.0,14.129.223.255,AS46003,CONNECTWAVE,connectwave.co.kr
14.129.224.0,14.129.239.255,AS38676,flexnetworks,flexnetworks.co.kr
14.129.240.0,14.129.255.255,AS46003,CONNECTWAVE,connectwave.co.kr
14.132.0.0,14.133.255.255,AS18126,"Chubu Telecommunications Company, Inc.",ctc.co.jp
14.134.0.0,14.135.255.255,AS4134,CHINANET-BACKBONE,chinatelecom.com.cn
14.136.0.0,14.136.11.255,AS9269,Hong Kong Broadband Network Ltd.,hkbn.net
14.136.12.0,14.136.15.255,AS10103,HK Broadband Network Ltd.,hkbn.com.hk
14.136.16.0,14.136.87.255,AS9269,Hong Kong Broadband Network Ltd.,hkbn.net
14.136.88.0,14.136.103.255,AS10103,HK Broadband Network Ltd.,hkbn.com.hk
14.136.104.0,14.136.143.255,AS9269,Hong Kong Broadband Network Ltd.,hkbn.net
14.136.144.0,14.136.148.255,AS10103,HK Broadband Network Ltd.,hkbn.com.hk
14.136.149.0,14.136.149.255,AS9381,HKBN Enterprise Solutions HK Limited,hkbnes.net
14.136.150.0,14.136.159.255,AS10103,HK Broadband Network Ltd.,hkbn.com.hk
14.136.160.0,14.136.191.255,AS9269,Hong Kong Broadband Network Ltd.,hkbn.net
14.136.192.0,14.136.223.255,AS10103,HK Broadband Network Ltd.,hkbn.com.hk
14.136.224.0,14.136.228.255,AS9269,Hong Kong Broadband Network Ltd.,hkbn.net
14.136.229.0,14.136.232.255,AS10103,HK Broadband Network Ltd.,hkbn.com.hk
14.136.233.0,14.136.235.255,AS9269,Hong Kong Broadband Network Ltd.,hkbn.net
14.136.236.0,14.136.255.255,AS10103,HK Broadband Network Ltd.,hkbn.com.hk
14.137.0.0,14.137.31.255,AS55850,Mercury NZ Limited,mercury.co.nz
14.137.32.0,14.137.63.255,AS135409,Kacific Broadband Satellites Pte Ltd,kacific.com
14.137.64.0,14.137.127.255,AS9443,Vocus Retail,iprimus.com.au
14.137.132.0,14.137.143.255,AS136907,HUAWEI CLOUDS,huaweicloud.com
14.137.152.0,14.137.154.255,AS136907,HUAWEI CLOUDS,huaweicloud.com
14.137.156.0,14.137.157.255,AS136907,HUAWEI CLOUDS,huaweicloud.com
14.137.161.0,14.137.161.255,AS136907,HUAWEI CLOUDS,huaweicloud.com
14.137.169.0,14.137.175.255,AS136907,HUAWEI CLOUDS,huaweicloud.com
14.137.192.0,14.137.223.255,AS9443,Vocus Retail,iprimus.com.au
14.137.224.0,14.137.255.255,AS4694,IDC Frontier Inc.,idcf.jp
14.138.0.0,14.138.223.255,AS9943,KangNam CableTV,dlive.kr
14.138.224.0,14.138.235.255,AS10036,DLIVE,dlive.kr
14.138.245.0,14.138.255.255,AS10036,DLIVE,dlive.kr
14.139.0.0,14.139.0.255,AS55824,NKN Core Network,nkn.gov.in
14.139.1.0,14.139.2.255,AS55847,NKN EDGE Network,nkn.in
14.139.3.0,14.139.14.255,AS55824,NKN Core Network,nkn.gov.in
14.139.15.0,14.139.15.255,AS4758,National Informatics Centre,www.nic.in
14.139.16.0,14.139.39.255,AS55824,NKN Core Network,nkn.gov.in
14.139.40.0,14.139.40.255,AS55847,NKN EDGE Network,nkn.in
14.139.41.0,14.139.44.255,AS55824,NKN Core Network,nkn.gov.in
14.139.45.0,14.139.47.255,AS55847,NKN EDGE Network,nkn.in
14.139.48.0,14.139.195.255,AS55824,NKN Core Network,nkn.gov.in
14.139.196.0,14.139.196.255,AS55847,NKN EDGE Network,nkn.in
14.139.197.0,14.139.255.255,AS55824,NKN Core Network,nkn.gov.in
14.140.0.0,14.141.139.255,AS4755,TATA Communications formerly VSNL is Leading ISP,tatacommunications.com
14.141.140.0,14.141.140.255,AS10199,Tata Communications Ltd,tatacommunications.com
14.141.141.0,14.141.245.255,AS4755,TATA Communications formerly VSNL is Leading ISP,tatacommunications.com
14.141.246.0,14.141.247.255,AS6421,TATA COMMUNICATIONS (AMERICA) INC,tatacommunications.com
14.141.248.0,14.142.96.255,AS4755,TATA Communications formerly VSNL is Leading ISP,tatacommunications.com
14.142.97.0,14.142.97.255,AS18221,Morgan Stanley,morganstanley.com
14.142.98.0,14.143.255.255,AS4755,TATA Communications formerly VSNL is Leading ISP,tatacommunications.com
14.144.0.0,14.159.255.255,AS4134,CHINANET-BACKBONE,chinatelecom.com.cn
14.160.0.0,14.191.255.255,AS45899,VNPT Corp,vnpt.vn
14.192.0.0,14.192.3.255,AS150008,Pioneer Elabs Ltd.,pioneer.co.in
14.192.4.0,14.192.7.255,AS400619,AROSSCLOUD INC.,arosscloud.com
14.192.12.0,14.192.15.255,AS150576,ZYETEK TELECOM PRIVATE LIMITED,zyetek.com
14.192.16.0,14.192.19.255,AS132717,NxtGen Datacenter & Cloud Technologies Pvt. Ltd.,nxtgen.com
14.192.20.0,14.192.23.255,AS26658,HT,
14.192.24.0,14.192.27.255,AS17665,ONEOTT INTERTAINMENT LIMITED,onebroadband.in
14.192.28.0,14.192.31.255,AS45916,Gujarat Telelink Pvt Ltd,gtpl.net
14.192.32.0,14.192.47.255,AS18126,"Chubu Telecommunications Company, Inc.",ctc.co.jp
14.192.48.0,14.192.48.255,AS135542,LIGHT CLOUD TECHNOLOGY,lightcloud.my
14.192.49.0,14.192.50.255,AS152700,NUUK COMMUNICATIONS PTE. LTD.,nuuknet.com
14.192.51.0,14.192.51.255,AS135542,LIGHT CLOUD TECHNOLOGY,lightcloud.my
14.192.52.0,14.192.55.255,AS135772,Powernet Communications Pvt.Ltd.,pcpli.com
14.192.56.0,14.192.59.255,AS17551,Anycast Global Backbone,swoop.com.au
14.192.65.0,14.192.65.255,AS45352,IP ServerOne Solutions Sdn Bhd,ipserverone.com
14.192.67.0,14.192.69.255,AS55720,Gigabit Hosting Sdn Bhd,thegigabit.com
14.192.70.0,14.192.70.255,AS55761,Colocation Hosting Sdn Bhd,colohost.my
14.192.72.0,14.192.75.255,AS58460,Digicel (PNG) Ltd,digicelpng.com
14.192.80.0,14.192.95.255,AS38676,flexnetworks,flexnetworks.co.kr
14.192.96.0,14.192.127.255,AS131934,ICC Corporation,icc-media.co.jp
14.192.128.0,14.192.128.255,AS45814,Fariya Networks Pvt. Ltd.,fariya.com
14.192.129.0,14.192.129.255,AS133933,NetSat Private Limited,netsat.net.pk
14.192.130.0,14.192.130.255,AS43260,DGN TEKNOLOJI A.S.,dgnteknoloji.com
14.192.131.0,14.192.131.255,AS45814,Fariya Networks Pvt. Ltd.,fariya.com
14.192.132.0,14.192.132.255,AS43260,DGN TEKNOLOJI A.S.,dgnteknoloji.com
14.192.134.0,14.192.134.255,AS55154,Madgenius.com,madgenius.com
14.192.135.0,14.192.135.255,AS197450,SUNUCUN BILGI ILETISIM TEKNOLOJILERI VE TICARET LIMITED SIRKETI,sunucun.com.tr
14.192.136.0,14.192.136.255,AS45814,Fariya Networks Pvt. Ltd.,fariya.com
14.192.137.0,14.192.139.255,AS208485,Nese Mala trading as Moon Dc,moondc.com
14.192.140.0,14.192.141.255,AS205220,RHC Hosting,rhc-hosting.com
14.192.142.0,14.192.142.255,AS55154,Madgenius.com,madgenius.com
14.192.143.0,14.192.143.255,AS208485,Nese Mala trading as Moon Dc,moondc.com
14.192.144.0,14.192.144.255,AS45814,Fariya Networks Pvt. Ltd.,fariya.com
14.192.145.0,14.192.146.255,AS208485,Nese Mala trading as Moon Dc,moondc.com
